listing_id,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
41041960,159727878,Geuzenveld - Slotermeer,Entire home/apt,,2,15,0.39,0
41074014,15959131,Centrum-Oost,Private room,176.0,2,273,6.2,119
41139493,15959131,Centrum-Oost,Private room,166.0,2,256,3.85,128
41141392,48388216,Bos en Lommer,Entire home/apt,,3,15,0.23,0
41151206,13960281,Zuid,Entire home/apt,,3,16,0.25,17
41152160,322306752,Westerpark,Entire home/apt,,2,0,,112
41168738,9038101,De Pijp - Rivierenbuurt,Entire home/apt,,2,1,0.02,0
41177153,322790149,Centrum-West,Entire home/apt,,2,6,0.14,0
41178657,322790149,Centrum-West,Entire home/apt,,4,50,0.75,0
41186155,114134751,IJburg - Zeeburgereiland,Entire home/apt,270.0,4,13,0.22,39
41186307,4271294,Oud-Noord,Private room,150.0,1,5,0.13,66
41204503,281050591,Geuzenveld - Slotermeer,Entire home/apt,335.0,4,15,0.25,12
41208808,37363086,Westerpark,Entire home/apt,,7,1,0.08,0
41236669,34773624,Centrum-Oost,Entire home/apt,230.0,2,28,0.43,2
41248598,56929281,De Pijp - Rivierenbuurt,Entire home/apt,212.0,2,18,0.46,17
41258369,323946609,Bijlmer-Centrum,Private room,233.0,3,156,2.42,64
41260917,71956764,Slotervaart,Entire home/apt,,4,20,0.31,0
41283335,59360155,IJburg - Zeeburgereiland,Entire home/apt,618.0,7,2,0.09,104
41284919,17808959,Westerpark,Entire home/apt,,1,1,0.02,0
41316602,11622792,Westerpark,Entire home/apt,188.0,2,14,0.61,4
41319141,100388418,Oud-Oost,Private room,131.0,2,90,1.52,170
41329384,3338337,Watergraafsmeer,Entire home/apt,375.0,3,17,0.49,136
41331299,15072236,Centrum-Oost,Entire home/apt,214.0,3,28,0.47,9
41333684,4443653,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,2,3,0.05,0
41336570,237150996,Centrum-West,Private room,,1,0,,104
41363443,51833998,Centrum-Oost,Entire home/apt,617.0,1,193,3.0,225
41365349,2753217,Bos en Lommer,Entire home/apt,,7,41,0.85,14
41389444,5889663,Watergraafsmeer,Entire home/apt,,5,4,0.06,0
41389614,54996385,De Baarsjes - Oud-West,Entire home/apt,,2,0,,0
41394232,6966482,Gaasperdam - Driemond,Entire home/apt,,1,2,0.03,0
41401035,3050361,De Baarsjes - Oud-West,Entire home/apt,300.0,3,11,0.17,77
41429138,31250271,De Baarsjes - Oud-West,Entire home/apt,,3,12,0.45,0
41466832,324540313,IJburg - Zeeburgereiland,Entire home/apt,135.0,3,26,0.58,189
41468606,326403956,Zuid,Entire home/apt,,10,0,,0
41494232,22160672,De Baarsjes - Oud-West,Entire home/apt,181.0,6,8,0.12,36
41502356,7471979,De Baarsjes - Oud-West,Entire home/apt,,4,1,0.02,0
41515131,140199696,Oostelijk Havengebied - Indische Buurt,Private room,180.0,2,39,0.66,0
41522652,302940677,Centrum-West,Private room,201.0,2,82,1.24,304
41529465,35022522,Zuid,Entire home/apt,,3,1,0.02,0
41533359,60465357,De Pijp - Rivierenbuurt,Entire home/apt,,6,0,,0
41542425,123457363,Oud-Oost,Entire home/apt,225.0,2,22,0.51,12
41603312,203731852,Watergraafsmeer,Entire home/apt,131.0,1,52,1.63,239
41603564,203731852,Westerpark,Entire home/apt,183.0,1,87,1.35,216
41680836,302940677,Centrum-West,Private room,406.0,1,78,1.19,274
41688975,329088273,Buitenveldert - Zuidas,Entire home/apt,84.0,1,153,2.35,149
41710225,237150996,Centrum-West,Private room,,1,1,0.02,104
41715032,40212149,Zuid,Entire home/apt,500.0,5,5,0.16,214
41716106,3962231,Oostelijk Havengebied - Indische Buurt,Entire home/apt,665.0,4,9,0.14,18
41763245,2579930,De Pijp - Rivierenbuurt,Private room,172.0,2,1,0.02,4
41768028,19378648,De Pijp - Rivierenbuurt,Entire home/apt,,2,2,0.03,0
41783364,203731852,Noord-Oost,Entire home/apt,131.0,1,37,0.84,228
41793095,13764503,Centrum-Oost,Entire home/apt,233.0,1,16,0.48,256
41824482,294162319,Oud-Noord,Entire home/apt,,1,19,0.43,0
41831014,2417166,Noord-West,Entire home/apt,239.0,7,6,0.1,87
41856941,10872517,De Baarsjes - Oud-West,Entire home/apt,91.0,3,34,0.57,0
41868328,6099415,De Baarsjes - Oud-West,Entire home/apt,252.0,4,15,0.42,19
41869060,4172859,Oostelijk Havengebied - Indische Buurt,Entire home/apt,160.0,1,0,,184
41872658,9083880,Centrum-Oost,Entire home/apt,561.0,3,0,,27
41880289,2319358,Noord-West,Entire home/apt,,7,9,0.15,3
41908124,12840373,De Baarsjes - Oud-West,Private room,,1,2,0.03,0
41931770,13265942,Oud-Noord,Entire home/apt,214.0,3,4,0.09,18
41936070,7393804,Geuzenveld - Slotermeer,Entire home/apt,,6,0,,0
41967924,4456680,Centrum-West,Entire home/apt,1490.0,7,37,0.62,318
41990550,5582544,Bijlmer-Oost,Entire home/apt,,3,3,0.09,0
42002072,64908066,De Baarsjes - Oud-West,Entire home/apt,,3,2,0.03,0
42015255,332905250,Centrum-Oost,Entire home/apt,218.0,3,200,3.22,56
42019965,211564566,Bijlmer-Centrum,Private room,128.0,3,145,2.23,334
42058295,99355470,Centrum-Oost,Entire home/apt,,3,15,0.23,0
42061032,101492378,De Baarsjes - Oud-West,Private room,,3,164,3.26,4
42065839,333365486,Centrum-West,Private room,149.0,3,191,2.94,6
42067292,2626085,Oud-Noord,Entire home/apt,,6,5,0.14,0
42106545,110066070,De Baarsjes - Oud-West,Entire home/apt,,4,1,0.26,0
42109978,333355675,De Pijp - Rivierenbuurt,Private room,155.0,3,294,4.54,113
42128777,218441418,Zuid,Entire home/apt,,3,1,0.02,0
42130098,163339448,Centrum-Oost,Private room,204.0,2,18,0.3,262
42134255,40669331,Centrum-West,Private room,,1,12,0.18,0
42150551,4813139,Oud-Noord,Entire home/apt,343.0,4,17,0.28,9
42166001,107784513,Westerpark,Entire home/apt,,2,25,0.42,0
42192150,55722361,Centrum-Oost,Private room,117.0,3,25,0.39,14
42197883,6257251,De Pijp - Rivierenbuurt,Entire home/apt,,5,3,0.05,0
42242466,335571592,Bos en Lommer,Entire home/apt,,2,0,,0
42250272,6420419,IJburg - Zeeburgereiland,Private room,109.0,3,113,2.89,11
42251324,3653468,Zuid,Entire home/apt,,3,19,0.35,215
42269224,141677638,Buitenveldert - Zuidas,Private room,153.0,2,74,1.15,281
42306521,62369587,Centrum-West,Entire home/apt,,5,11,0.59,0
42320974,24963753,De Pijp - Rivierenbuurt,Private room,108.0,2,11,0.52,104
42358184,29492354,Slotervaart,Entire home/apt,213.0,5,15,0.46,282
42368920,2589433,Zuid,Private room,165.0,4,19,0.32,30
42424116,43603801,Oud-Oost,Private room,125.0,2,164,2.77,57
42430799,276483,Westerpark,Entire home/apt,,3,12,0.35,0
42431101,67862871,Oud-Noord,Private room,76.0,3,159,3.5,218
42432365,9571458,Oud-Oost,Entire home/apt,,5,6,0.16,0
42443777,73353988,Centrum-Oost,Entire home/apt,,3,11,0.62,0
42446188,228208519,Centrum-Oost,Entire home/apt,422.0,1,307,4.78,127
42446222,228208519,Centrum-Oost,Entire home/apt,506.0,1,123,1.91,165
42446371,228208519,Centrum-Oost,Entire home/apt,845.0,1,595,9.79,176
42464907,104608167,IJburg - Zeeburgereiland,Entire home/apt,266.0,3,5,0.14,44
42470025,9435259,Zuid,Private room,62.0,4,54,1.19,27
42479237,74020496,Centrum-West,Private room,183.0,2,284,4.4,78
42482030,4472915,De Aker - Nieuw Sloten,Entire home/apt,198.0,5,5,0.22,115
42482504,309463479,De Pijp - Rivierenbuurt,Private room,110.0,2,162,2.68,314
42482684,54474693,De Pijp - Rivierenbuurt,Entire home/apt,270.0,1,1,0.46,358
42488440,338334951,De Pijp - Rivierenbuurt,Entire home/apt,,5,9,0.15,0
42488977,13485609,Bos en Lommer,Entire home/apt,220.0,5,6,0.14,363
42491781,160977376,Oud-Noord,Private room,135.0,3,5,2.27,46
42510492,216085401,De Baarsjes - Oud-West,Entire home/apt,,3,16,0.27,0
42510929,24903540,Bos en Lommer,Private room,,2,154,3.21,1
42530726,16177681,De Pijp - Rivierenbuurt,Entire home/apt,,1,108,1.76,0
42560588,102312844,Westerpark,Entire home/apt,105.0,2,32,0.5,20
42595123,7196627,Oud-Oost,Entire home/apt,,1,16,0.41,0
42595568,13513006,IJburg - Zeeburgereiland,Entire home/apt,359.0,3,2,0.03,17
42617346,274431896,De Pijp - Rivierenbuurt,Entire home/apt,,4,15,0.34,14
42622277,123084167,Geuzenveld - Slotermeer,Entire home/apt,,1,3,0.05,0
42636119,99642871,IJburg - Zeeburgereiland,Entire home/apt,,7,0,,0
42658926,4456680,Centrum-West,Entire home/apt,1490.0,7,18,0.28,318
42683484,183343469,Bos en Lommer,Entire home/apt,,2,14,0.38,0
42725241,183771719,De Pijp - Rivierenbuurt,Entire home/apt,246.0,3,7,1.01,13
42730285,143465074,Centrum-West,Private room,220.0,1,9,0.26,292
42750404,172373599,Slotervaart,Entire home/apt,180.0,3,2,0.07,57
42801703,340915276,Centrum-West,Private room,320.0,3,83,1.4,18
42823583,224472650,De Baarsjes - Oud-West,Entire home/apt,,1,2,0.18,0
42834134,1557835,Centrum-Oost,Private room,178.0,3,203,3.31,221
42855140,49176032,Oostelijk Havengebied - Indische Buurt,Entire home/apt,341.0,1,87,1.38,64
42869018,35777428,De Pijp - Rivierenbuurt,Entire home/apt,,2,1,0.02,0
42878916,341432744,Centrum-West,Private room,181.0,3,49,0.77,341
42910448,264906709,Zuid,Entire home/apt,4500.0,5,0,,365
42958645,206197883,Westerpark,Entire home/apt,123.0,2,38,0.62,25
42998931,11468114,Centrum-Oost,Entire home/apt,172.0,5,2,0.23,9
43043107,342059962,Geuzenveld - Slotermeer,Private room,112.0,1,23,0.38,344
43046236,342059962,Geuzenveld - Slotermeer,Private room,123.0,1,46,0.75,362
43049332,342059962,Geuzenveld - Slotermeer,Private room,123.0,1,163,2.63,365
43049949,342668428,Centrum-Oost,Private room,239.0,2,100,2.07,340
43073360,342059962,Geuzenveld - Slotermeer,Private room,266.0,1,34,0.56,365
43073605,342059962,Geuzenveld - Slotermeer,Private room,208.0,1,1,0.02,267
43073771,342059962,Geuzenveld - Slotermeer,Private room,266.0,1,13,0.22,323
43073833,342059962,Geuzenveld - Slotermeer,Private room,,1,7,0.12,0
43091798,11759510,De Pijp - Rivierenbuurt,Entire home/apt,,3,5,0.14,0
43094562,5369728,Oud-Noord,Entire home/apt,200.0,2,17,0.44,82
43121799,48886011,De Baarsjes - Oud-West,Entire home/apt,140.0,5,2,0.04,215
43124660,17548478,Westerpark,Entire home/apt,147.0,2,0,,37
43233137,323946609,Bijlmer-Centrum,Private room,233.0,3,191,3.09,87
43254740,143465074,Centrum-West,Private room,,1,25,0.57,260
43282793,323946609,Bijlmer-Centrum,Entire home/apt,206.0,3,186,3.07,85
43282992,64761891,Bijlmer-Oost,Private room,83.0,1,279,6.03,167
43306914,340915276,Centrum-West,Private room,324.0,3,21,0.44,18
43343986,6345107,IJburg - Zeeburgereiland,Entire home/apt,550.0,5,24,0.52,165
43388765,19228755,Centrum-Oost,Private room,200.0,4,124,2.04,55
43388883,19228755,Centrum-Oost,Private room,160.0,5,116,1.91,82
43451820,65955639,Centrum-Oost,Entire home/apt,,25,2,0.03,0
43495835,53730026,Noord-Oost,Entire home/apt,294.0,3,4,0.07,39
43530621,49571040,Slotervaart,Entire home/apt,,2,4,0.08,0
43560917,144742849,Oud-Oost,Entire home/apt,,3,2,0.03,0
43574919,243118788,De Pijp - Rivierenbuurt,Private room,193.0,1,70,1.17,182
43633196,40578627,De Baarsjes - Oud-West,Entire home/apt,,1,15,0.25,0
43652464,52102765,De Pijp - Rivierenbuurt,Entire home/apt,230.0,2,10,0.16,268
43661059,28600240,Oud-Oost,Private room,171.0,14,18,0.46,289
43672128,260679243,Centrum-West,Private room,,1,137,2.25,349
43672517,260679243,Centrum-West,Private room,,1,147,2.44,318
43673580,22075247,Oud-Noord,Private room,161.0,1,197,3.28,225
43682561,348881273,Westerpark,Private room,125.0,2,215,4.51,206
43686728,37268883,De Baarsjes - Oud-West,Entire home/apt,191.0,2,27,0.44,17
43692585,808981,Centrum-West,Private room,777.0,1,7,0.12,73
43699546,1356112,Watergraafsmeer,Entire home/apt,333.0,5,6,0.13,23
43706243,22928595,Slotervaart,Entire home/apt,237.0,3,14,0.23,27
43707019,237371423,Westerpark,Private room,175.0,1,85,1.41,344
43707658,237371423,Westerpark,Private room,244.0,1,66,1.09,0
43707910,237371423,Westerpark,Private room,252.0,1,164,2.69,342
43708450,237371423,Westerpark,Private room,249.0,1,27,0.45,326
43709001,237371423,Westerpark,Private room,254.0,1,2,0.03,0
43709075,237371423,Westerpark,Private room,,1,57,0.95,269
43713874,273266448,De Baarsjes - Oud-West,Private room,288.0,2,27,0.44,235
43719104,345090941,Centrum-Oost,Private room,180.0,2,324,5.47,229
43719459,345090941,Centrum-Oost,Private room,,2,249,4.25,271
43723802,6870134,De Pijp - Rivierenbuurt,Private room,,3,57,0.94,40
43740697,349511347,Westerpark,Entire home/apt,233.0,3,24,0.4,22
43750030,892550,Centrum-Oost,Entire home/apt,225.0,60,3,0.05,44
43756155,273266448,De Baarsjes - Oud-West,Private room,288.0,2,22,0.37,230
43766788,273266448,De Baarsjes - Oud-West,Private room,345.0,2,71,1.17,6
43800026,27726069,Westerpark,Entire home/apt,,4,6,0.13,0
43804488,50627546,De Baarsjes - Oud-West,Entire home/apt,325.0,1,13,0.39,359
43815087,28441200,De Pijp - Rivierenbuurt,Entire home/apt,383.0,3,24,0.41,74
43830272,47391764,De Baarsjes - Oud-West,Entire home/apt,,2,19,0.4,0
43841817,4456680,De Pijp - Rivierenbuurt,Entire home/apt,,2,24,0.4,185
43842702,22239031,Westerpark,Private room,145.0,2,179,2.96,156
43875549,531200,Centrum-West,Private room,192.0,3,38,0.64,21
43886711,4406279,De Baarsjes - Oud-West,Entire home/apt,,19,5,0.08,0
43904607,209223476,Westerpark,Entire home/apt,,5,18,0.3,0
43913659,19025617,De Baarsjes - Oud-West,Entire home/apt,360.0,3,39,0.65,28
43919608,167910688,IJburg - Zeeburgereiland,Entire home/apt,,4,22,0.37,72
43920891,194622709,Oud-Noord,Entire home/apt,214.0,3,98,1.63,214
43922419,3899684,Oud-Noord,Private room,228.0,1,34,0.56,283
43933080,21179415,Centrum-West,Entire home/apt,370.0,1,344,5.72,195
43962103,209230653,Centrum-West,Private room,,2,5,0.08,0
43969723,218619358,De Baarsjes - Oud-West,Entire home/apt,185.0,3,46,1.03,11
43976148,24002310,Centrum-Oost,Private room,140.0,2,110,2.11,20
43976314,209230653,Centrum-West,Private room,,2,13,0.22,0
43990767,20317898,Oud-Noord,Entire home/apt,451.0,4,10,0.26,7
43995217,52032421,Noord-West,Private room,145.0,4,83,1.4,77
44001760,40105847,De Baarsjes - Oud-West,Entire home/apt,181.0,3,12,0.2,4
44038728,114374789,Oud-Noord,Entire home/apt,,8,28,0.47,5
44057169,195174916,Osdorp,Entire home/apt,133.0,1,417,6.95,226
44057881,6615648,De Pijp - Rivierenbuurt,Entire home/apt,,3,1,0.05,0
44080951,339155901,De Baarsjes - Oud-West,Entire home/apt,322.0,2,10,0.39,9
44083101,353599398,Oud-Noord,Entire home/apt,,4,16,0.37,0
44085410,353643001,Oud-Noord,Entire home/apt,,10,0,,0
44102257,15480229,De Baarsjes - Oud-West,Entire home/apt,270.0,7,10,0.17,48
44130900,181634270,De Baarsjes - Oud-West,Private room,331.0,3,164,2.75,155
44132663,60738290,Slotervaart,Entire home/apt,,2,2,0.03,0
44166727,7889191,Centrum-West,Entire home/apt,,7,2,0.03,0
44171774,118941441,Centrum-Oost,Entire home/apt,,4,27,0.45,0
44175142,14011376,Westerpark,Entire home/apt,,7,10,0.17,0
44189424,172607675,De Pijp - Rivierenbuurt,Entire home/apt,,4,4,0.07,0
44255865,104340471,De Baarsjes - Oud-West,Entire home/apt,,3,10,0.17,0
44257518,305000483,IJburg - Zeeburgereiland,Private room,242.0,4,33,0.56,14
44259980,135616053,Centrum-West,Entire home/apt,,1,22,0.37,0
44261803,89625254,De Pijp - Rivierenbuurt,Entire home/apt,,4,1,0.05,0
44269819,6963534,Oud-Noord,Entire home/apt,167.0,3,77,1.31,35
44271297,27526842,De Baarsjes - Oud-West,Entire home/apt,328.0,3,26,0.44,4
44276863,270501467,Oud-Oost,Private room,375.0,2,186,3.15,293
44303652,4922766,Bos en Lommer,Entire home/apt,166.0,4,11,0.19,32
44304865,14394019,De Baarsjes - Oud-West,Entire home/apt,,2,11,0.18,0
44314637,5070960,Oud-Noord,Entire home/apt,,5,8,0.14,0
44331367,91469417,Bijlmer-Centrum,Entire home/apt,220.0,1,49,0.82,35
44332530,1998272,Centrum-Oost,Entire home/apt,224.0,2,13,0.58,0
44365699,342668428,Centrum-Oost,Private room,207.0,2,88,1.53,348
44365715,342668428,Centrum-Oost,Private room,164.0,2,108,1.83,342
44366979,141677638,Buitenveldert - Zuidas,Entire home/apt,183.0,2,72,1.53,283
44368539,220588814,Westerpark,Entire home/apt,,2,0,,0
44374975,265326458,De Baarsjes - Oud-West,Private room,240.0,1,413,7.24,257
44387773,80852706,Centrum-West,Entire home/apt,,2,13,0.22,15
44399682,74020496,Centrum-West,Private room,179.0,2,292,4.97,79
44410460,86173176,Centrum-West,Entire home/apt,,3,1,0.18,0
44423332,18998986,Oud-Noord,Private room,125.0,2,195,3.3,331
44445085,51215390,Bos en Lommer,Entire home/apt,,5,1,0.02,0
44448883,4638813,Oud-Noord,Entire home/apt,,6,4,0.09,0
44458650,242482572,De Baarsjes - Oud-West,Entire home/apt,,9,14,0.4,5
44461604,24084191,Bos en Lommer,Entire home/apt,,5,8,0.14,0
44485135,65129255,Bijlmer-Oost,Private room,126.0,3,19,0.48,31
44497608,151543325,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,4,4,0.08,0
44515542,20660085,Oud-Oost,Entire home/apt,160.0,2,21,0.36,0
44532364,51342853,Oud-Oost,Entire home/apt,309.0,3,25,0.73,174
44534876,1612893,Centrum-Oost,Entire home/apt,,3,21,0.36,0
44568529,46161497,Centrum-West,Entire home/apt,376.0,2,134,2.45,143
44573658,9048125,Buitenveldert - Zuidas,Private room,82.0,2,93,1.62,161
44586588,360836606,Centrum-West,Private room,212.0,2,64,1.1,339
44654017,323946609,Bijlmer-Centrum,Entire home/apt,432.0,3,97,1.68,56
44654593,38148669,Oud-Oost,Private room,146.0,3,179,3.08,210
44663786,4561160,Centrum-West,Entire home/apt,350.0,2,15,0.26,89
44675416,36727004,Centrum-Oost,Private room,185.0,3,1,0.02,14
44695126,222345159,Centrum-West,Private room,121.0,2,87,1.51,325
44733441,222345159,Centrum-West,Private room,121.0,2,11,0.19,4
44832387,13699212,Centrum-West,Entire home/apt,149.0,3,0,,67
44880392,22960563,IJburg - Zeeburgereiland,Entire home/apt,216.0,2,6,0.13,342
44887624,54517933,Bos en Lommer,Entire home/apt,,4,9,0.15,0
44947670,237371423,Westerpark,Private room,,1,25,0.43,342
44955539,350693712,Watergraafsmeer,Entire home/apt,,3,6,0.17,0
44986373,363062312,Oud-Oost,Entire home/apt,,4,19,0.33,0
45045046,363404652,De Baarsjes - Oud-West,Private room,141.0,1,3109,53.12,347
45047727,363404652,De Baarsjes - Oud-West,Private room,156.0,1,202,3.48,343
45051672,363449935,Zuid,Private room,216.0,1,515,8.81,284
45051990,363449935,Zuid,Private room,234.0,1,49,0.84,285
45052084,363449935,Zuid,Private room,314.0,1,110,1.88,265
45052408,363449935,Zuid,Private room,307.0,1,10,0.17,253
45052496,349856190,Centrum-West,Private room,148.0,2,190,3.78,152
45053158,363483963,Centrum-West,Private room,,1,0,,0
45058873,107248677,Osdorp,Entire home/apt,,2,0,,0
45061006,363588623,Centrum-Oost,Entire home/apt,356.0,3,6,0.16,145
45072261,237150727,Zuid,Hotel room,32.0,1,34,0.58,101
45074142,5559373,De Baarsjes - Oud-West,Entire home/apt,289.0,3,4,0.28,70
45094902,363483963,Centrum-West,Private room,486.0,1,1,0.03,0
45109092,364305280,Centrum-Oost,Private room,,1,308,5.27,365
45110826,364305280,Centrum-Oost,Private room,193.0,1,308,5.27,355
45196643,8239523,Oud-Noord,Entire home/apt,,5,0,,0
45210760,365210971,Oostelijk Havengebied - Indische Buurt,Private room,147.0,2,194,3.39,86
45220191,28270859,De Pijp - Rivierenbuurt,Private room,300.0,7,0,,263
45237781,9997986,IJburg - Zeeburgereiland,Private room,125.0,2,107,1.84,113
45263150,6273312,De Pijp - Rivierenbuurt,Entire home/apt,,2,26,0.45,0
45263913,6111974,De Pijp - Rivierenbuurt,Entire home/apt,,5,8,0.14,0
45271206,8194617,Westerpark,Entire home/apt,225.0,14,3,1.45,54
45280010,323946609,De Pijp - Rivierenbuurt,Private room,322.0,3,200,4.08,16
45311452,25795617,Westerpark,Entire home/apt,,4,26,0.45,0
45327372,14597928,De Baarsjes - Oud-West,Entire home/apt,245.0,1,33,0.71,6
45341803,50459704,Watergraafsmeer,Entire home/apt,,3,9,0.25,0
45356991,43478926,Centrum-Oost,Private room,250.0,3,163,2.83,77
45357811,5667266,Oostelijk Havengebied - Indische Buurt,Entire home/apt,,3,5,0.14,0
45361529,170434701,Oud-Noord,Entire home/apt,,2,36,0.63,0
45364807,237371423,Westerpark,Private room,189.0,1,15,0.32,344
45372746,363404652,De Baarsjes - Oud-West,Private room,148.0,1,316,5.45,338
45376005,17229682,Oud-Oost,Entire home/apt,,2,11,0.19,0
45376151,273084946,De Pijp - Rivierenbuurt,Entire home/apt,,7,1,0.03,0
45394197,367055105,Noord-West,Entire home/apt,181.0,3,148,3.96,87
45429116,363404652,Zuid,Private room,212.0,1,500,8.78,340
45444849,56251661,Osdorp,Entire home/apt,120.0,2,12,0.6,15
45457698,239030156,Oostelijk Havengebied - Indische Buurt,Private room,,4,0,,0
45461175,367777006,Oud-Oost,Entire home/apt,288.0,4,96,2.01,125
45463326,367808546,Centrum-Oost,Private room,120.0,1,357,6.22,49
45464344,367808546,Centrum-Oost,Private room,124.0,1,611,10.78,49
45464448,367808546,Centrum-Oost,Private room,136.0,1,429,7.57,50
45464812,79058909,De Baarsjes - Oud-West,Entire home/apt,209.0,2,42,0.88,161
45465056,314064340,Oud-Noord,Private room,228.0,3,46,0.93,30
45474345,22858025,Oud-Noord,Entire home/apt,330.0,3,10,0.49,23
45478345,62643050,Watergraafsmeer,Private room,,3,11,0.19,11
45523437,61743602,Westerpark,Entire home/apt,,3,4,0.2,0
45539425,243878598,Oud-Noord,Shared room,57.0,1,944,23.62,197
45539466,243878598,Oud-Noord,Private room,,1,503,12.54,187
45539504,243878598,Oud-Noord,Shared room,84.0,1,335,8.37,172
45539565,243878598,Oud-Noord,Private room,,1,17,0.48,0
45539609,243878598,Oud-Noord,Private room,227.0,1,25,0.65,126
45539647,243878598,Oud-Noord,Private room,185.0,1,4,0.15,181
45539684,243878598,Oud-Noord,Private room,143.0,1,669,16.92,196
45539735,243878598,Oud-Noord,Private room,164.0,1,9,0.24,162
45539791,243878598,Oud-Noord,Private room,206.0,1,4,0.12,190
45539834,243878598,Oud-Noord,Private room,,1,181,4.52,169
45539870,243878598,Oud-Noord,Private room,254.0,1,182,4.55,98
45539926,243878598,Oud-Noord,Private room,227.0,1,71,1.83,100
45586950,369191693,Centrum-Oost,Private room,292.0,1,8,0.14,323
45588996,19943613,Centrum-West,Entire home/apt,,2,2,0.04,0
